index,product_name,is_dietary_supplement,is_cosmetic,is_medical_device,is_prescription_drug,is_medicine
26136,Олія з насіння гарбуза (Oleum seminis cucurbitae),False,False,False,False,True
26137,Олія з насіння гарбуза 100% (Oleum seminis cucurbitae 100%),False,False,False,False,True
26138,Олія гарбузова (Oleum curbitae),False,False,False,False,True
26139,Олія гарбуза (Oil pumpkin),False,False,False,False,True
26140,"Олія гарбузова добавка дієтична ""Еліксир"" (Oil of pampkin dietary supplement ""Elixir"")",False,False,False,False,True
26141,Олія гарбуза екстра (Pumpkin oil extra),False,False,False,False,True
26142,Олія насіння гарбуза (Pumpkin seed oil),False,False,False,False,True
26143,Олія насіння гарбуза (Pumpkin seed oil),False,False,False,False,True
26144,Супозиторії з олією насіння гарбуза (Suppositoria cum olea seminis cucurbitae),False,False,False,False,True
26145,Олія насіння гарбуза (Oleum curbitae),True,False,False,False,False
26146,Бинт марлевий медичний стерильний (Sterile band),False,False,True,False,False
26147,Бинт марлевий медичний стерильний (Sterile band),False,False,True,False,False
26148,Бинт марлевий медичний стерильний (Gauze bandages MEDICAL sterile),False,False,True,False,False
26149,Бинт марлевий медичний стерильний (Gauze bandages MEDICAL sterile),False,False,True,False,False
26150,Бинт марлевий медичний стерильний (Gauze bandages MEDICAL sterile),False,False,True,False,False
26151,Бинт марлевий медичний стерильний (Bandage gauze medical sterile),False,False,True,False,False
26152,"БИНТ МАРЛЕВИЙ МЕДИЧНИЙ СТЕРИЛЬНИЙ ""MEDICARE"" (STERILE GAUZE BANDAGES MEDICAL ""MEDICARE"")",False,False,True,False,False
26153,Бинт марлевий медичний стерильний (Bandage gauze medical sterile),False,False,True,False,False
26154,Бинт марлевий медичний тм Angelmed стерильний (Medical gauze bandage tm Angelmed sterile),False,False,True,False,False
26155,Подгузники детские (Diapers for children),False,False,False,False,True
26156,Підгузники дитячі DADA extra soft (Diapers baby DADA extra soft),False,False,False,False,True
26157,МАСЛО ДЛЯ ПІДТРИМКИ ПРУЖНОСТІ ТІЛА (OIL FOR BODY ELASTICITY),False,False,False,False,True
26158,"КАЛЕНДУЛА ОЛІЯ ДЛЯ ТІЛА торгової марки ""BUBCHEN"" (CALENDULA BODY OIL)",False,False,False,False,True
26159,"ОЛІЯ ІНТЕНСИВНА ДЛЯ ПРОФІЛАКТИКИ СТРІЙ MAMACARE ""BabyBorn"" (INTENSIVE OIL FOR STRETCH MARKS PROPHYLAXIS MAMACARE ""BabyBorn"")",False,False,False,False,True
26160,"ОЛІЯ КОСМЕТИЧНА ДЛЯ ТІЛА ""АНТИЦЕЛЮЛІТНА"" З ЕКСТРАКТОМ ЗЕЛЕНОЇ КАВИ (OIL COSMETIC FOR BODY ""ANTI-CELLULITE"" WITH EXTRACT OF GREEN COFFE)",False,True,False,False,False
26161,КОДАЛІ ВИШУКАНА ОЛІЯ ДЛЯ ТІЛА (CAUDALIE LUXURY BODY BUTTER),False,False,False,False,True
26162,"ОЛІЯ КОСМЕТИЧНА ДЛЯ ТІЛА ""ПІДТЯГУЮЧА"" З КЕТОНОМ МАЛИНИ (OIL COSMETIC BODY ""TIGHTENT"" WITH KETONES RASPBERRY)",False,True,False,False,False
26163,МАСЛО ДЛЯ ТІЛА ДЛЯ МАЙБУТНІХ МАМ HIPP MAMASANFT (OIL FOR BODY HIPP MAMASANFT),False,False,False,False,True
26164,ЦИТРУСОВА ОСВІЖАЮЧА ОЛІЯ ДЛЯ ТІЛА (CITRUS REFRESHING BODY OIL),False,False,False,False,True
26165,ЛАВАНДОВА РОЗСЛАБЛЮЮЧА ОЛІЯ ДЛЯ ТІЛА (LAVENDER RELAXING BODY OIL),False,False,False,False,True
26166,ТРОЯНДОВА ГАРМОНІЗУЮЧА ОЛІЯ ДЛЯ ТІЛА (WILD ROSE PAMPERING BODY OIL),False,False,False,False,True
26167,ГРАНАТОВА ВІДНОВЛЮЮЧА ОЛІЯ ДЛЯ ТІЛА (POMEGRANATE REGENERATING BODY OIL),False,False,False,False,True
26168,"ОЛІЯ ДЛЯ ТІЛА тм ""ЯКА"" (BODY OIL TM ""YAKA"")",False,False,False,False,True
26169,"ОЛІЯ ДЛЯ ТІЛА СУХА ""DR.SANTE NATURAL THERAPY"" (DRY BODY OIL DR.SANTE NATURAL THERAPY)",False,False,False,False,True
26170,"Валеріана (добавка дієтична ""Здоров'я"") (Valeriana)",False,False,False,False,True
26171,Валеріана (Valeriana),False,False,False,False,True
26172,Валеріана (Valeriana),False,False,False,False,True
26173,"Краплі ""Валеріана"" (Drops ""Valeriana"")",False,False,False,False,True
26174,Валеріана-Здравофарм (Valeriana-Zdravopharm),False,False,False,False,True
26175,Валеріана (Valeriana),False,False,False,False,True
26176,Валеріана (Valeriana),False,False,False,False,True
26177,Валеріани кореневища з коренями (Rhizoma cum radicibus valerianae),False,False,False,False,True
26178,Валеріана Ананта (Valeriana Ananta),False,False,False,False,True
26179,Валеріана (Valeriana),False,False,False,False,True
26180,"Валеріана ""Tabula Vita"" (Valeriana ""Tabula Vita"")",False,False,False,False,True
26181,Валериана,False,False,False,False,True
26182,Спрей антисептичний для рук (Antiseptic hand spray),False,False,False,False,True
26183,РІДИНА ДЛЯ РУК АНТИСЕПТИЧНА GALAX DAS DISINFECTION (GALAX DAS DISINFECTION ANTISEPTIC HAND LIQUID),False,False,False,False,True
26184,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛІКОНОВОЮ ЗМАЗКОЮ ""DUREX EXTRA SAFE"" (CONDOMS LATEX ""DUREX EXTRA SAFE"")",False,False,False,False,True
26185,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛІКОНОВОЮ ЗМАЗКОЮ ""DUREX CLASSIC"" (LATEX CONDOMS ""DUREX CLASSIC"")",False,False,False,False,True
26186,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛІКОНОВОЮ ЗМАЗКОЮ ""DUREX ELITE"" (CONDOMS LATEX ""DUREX ELITE"")",False,False,False,False,True
26187,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ ""DUREX EXTRA SAFE"" (CONDOMS LATEX ""DUREX EXTRA SAFE"")",False,False,False,False,True
26188,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛІКОНОВОЮ ЗМАЗКОЮ ""DUREX COMFORT XL"" (CONDOMS LATEX ""DUREX COMFORT XL"")",False,False,False,False,True
26189,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛИКОНОВОЮ ЗМАЗКОЮ ""DUREX XXL"" (DUREX XXL)",False,False,False,False,True
26190,"ПРЕЗЕРВАТИВИ ЛАТЕКСНІ З СИЛІКОНОВОЮ ЗМАЗКОЮ ""DUREX REAL FEEL"" (DUREX REAL FEEL)",False,False,False,False,True
26191,Мелатонін (Melatonin),False,False,False,False,True
26192,Мелатонін (Melatonin),False,False,False,False,True
26193,Мелатонін Powerful (Melatonin Powerful),False,False,False,False,True
26194,Мелатонін (Melatonin),False,False,False,False,True
26195,МЕЛАТОНІН 6 мг (MELATONIN 6 mg),False,False,False,False,True
26196,МЕЛАТОНІН 1 МГ (MELATONIN 1 MG),False,False,False,False,True
26197,МЕЛАТОНІН НОВЕКО (MELATONIN NOVECO),False,False,False,False,True
26198,МЕЛАТОНІН 6мг APNAS NATURAL (MELATONIN 6mg APNAS NATURAL),False,False,False,False,True
26199,Мелатонін (Melatonin),False,False,False,False,True
26200,Мелатонін 3 мг (Melatonin 3 mg),False,False,False,False,True
26201,Мелатонін (Melatonin),False,False,False,False,True
26202,Мелатонін Apnas Natural (Melatonin Apnas Natural),False,False,False,False,True
26203,Мелатонін-Біотек (Melatonin-Biotek),False,False,False,False,True
26204,Мелатонін комплекс для сну (Melatonin sleep complex),False,False,False,False,True
26205,Мелатонін (Melatonin),False,False,False,False,True
26206,Мелатонін ВітаВіт спрей (Melatonin VitaVit spray),False,False,False,False,True
26207,Мелатонін (Melatonin),False,False,False,False,True
26208,Мелатонін (Melatonin),False,False,False,False,True
26209,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ПЕРСИК, ЯБЛУКО І БАНАН"" MILUPA (PUREE CHILDREN'S FRUIT ""PEACH, APPLE AND BANANA"" MILUPA)",False,False,False,False,True
26210,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО,БАНАН, МАНГО, КОКОС"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE, BANANA, MANGO, COCONUT"" MILUPA)",False,False,False,False,True
26211,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО, ЧОРНИЦЯ І ГРУША"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE, BLUEBERRY AND PEAR"" MILUPA)",False,False,False,False,True
26212,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО З ПЕЧИВОМ"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE WITH BISCUITS"" MILUPA)",False,False,False,False,True
26213,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО І ЧОРНИЦЯ"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE AND BLUEBERRY"" MILUPA)",False,False,False,False,True
26214,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""БАНАН І ЯБЛУКО З ПЕЧИВОМ"" MILUPA (PUREE CHILDREN'S FRUIT ""BANANA AND APPLE WITH COOKIES"" MILUPA)",False,False,False,False,True
26215,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ГРУША, БАНАН"" MILUPA (PUREE CHILDREN'S FRUIT ""PEAR, BANANA"" MILUPA)",False,False,False,False,True
26216,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ГРУША, ЯБЛУКО, СЛИВА І АБРИКОСА"" MILUPA (PUREE CHILDREN'S FRUIT ""PEAR, APPLE, PLUM AND APRICOT"" MILUPA)",False,False,False,False,True
26217,"Пюре органічне дитяче яблуко і банан тм ""BabyBio (БейбіБіо)"" (Puree fruit children's apple and bananatm ""BabyBio"")",False,False,False,False,True
26218,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""БАНАН ПОЛУНИЦЯ"" MILUPA (PUREE BABY FRUIT ""BANANA STRAWBERRY"" MILUPA)",False,False,False,False,True
26219,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО, МАНГО, АПЕЛЬСИН І МОРКВА"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE, MANGO, ORANGE AND CARROT"" MILUPA)",False,False,False,False,True
26220,"ПЮРЕ НА ФРУКТОВІЙ ОСНОВІ ""АБРИКОСА І ЯБЛУКО"" торгової марки ""HAME"" (PUREE FRUIT BASED ""APRICOT AND APPLE"" tm ""HAME"")",False,False,False,False,True
26221,"ПЮРЕ НА ФРУКТОВІЙ ОСНОВІ ""ПЕРСИК І ЯБЛУКО"" торгової марки ""HAME"" (PUREE FRUIT BASED ""PEACH AND APPLE"" tm ""HAME"")",False,False,False,False,True
26222,"ПЮРЕ ФРУКТОВЕ ""ЯБЛУКО І АБРИКОС"" тм ""GERBER"" (PUREE FRUIT ""APPLE AND APRICOT"" TM ""GERBER"")",False,False,False,False,True
26223,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО, БАНАН, ЧОРНИЦЯ І МАЛИНА"" MILUPA (PUREE CHILDREN'S FRUIT ""APPLE, BANANA, BLUEBERRY AND RASPBERRY"" MILUPA)",False,False,False,False,True
26224,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО, БАНАН І ПЕРСИК"" MILUPA (CHILDREN'S PUREE FRUIT ""APPLE, BANANA AND PEACH"" MILUPA)",False,False,False,False,True
26225,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО, АБРИКОСА, БАНАН І ЗЛАКИ"" MILUPA (CHILDREN'S PUREE FRUIT ""APPLE, APRICOT, BANANA AND CEREALS"" MILUPA)",False,False,False,False,True
26226,"ПЮРЕ ДИТЯЧЕ ФРУКТОВЕ ""ЯБЛУКО З ГРУШЕЮ ТА МОРКВОЮ"" MILUPA (PUREE FRUIT CHILDREN'S ""APPLE WITH PEAR AND CARROT"" MILUPA)",False,False,False,False,True
26227,ВАТНІ ПАЛИЧКИ LADY COTTON (COTTON WOOL STICKS LADY COTTON),False,False,False,False,True
26228,ВАТНІ ПАЛИЧКИ (COTTON STICKS),False,False,False,False,True
26229,Ватні палички ™Smile Baby (Cotton buds ™Smile Baby),False,False,False,False,True
26230,"ВАТНІ ПАЛИЧКИ ""SIELA"" (COTTON STICKS SIELA)",False,False,False,False,True
26231,ВАТНІ ПАЛИЧКИ (COTTON STICKS),False,False,False,False,True
26232,"ВАТНІ ПАЛИЧКИ ""LINDO"" (COTTON STICKS ""LINDO"")",False,False,False,False,True
26233,"ВАТНІ ПАЛИЧКИ ДИТЯЧІ ""CHICOLINO"" (WOODEN STICKS OF CHILDREN ""CHICOLINO"")",False,False,False,False,True
26234,"Ватні палочки косметичні ""Freshness"" (Cosmetic cotton swabs ""Freshness"")",False,True,False,False,False
26235,"ВАТНІ ПАЛОЧКИ КОСМЕТИЧНІ тм ""NOVITA GAPCHINSKA"" (COSMETIC COTTON STICKS TM ""NOVITA GAPCHINSKA"")",False,True,False,False,False
26236,"ВАТНІ ПАЛОЧКИ ""FLORIKA"" (COTTON STICKS ""FLORIKA"")",False,False,False,False,True
26237,"ВАТНІ ПАЛОЧКИ ""MASMI"" (COTTON STICKS ""MASMI"")",False,False,False,False,True
26238,"Ватні органічні палички ""Bocoton Bio"" (Organic cotton buds ""Bocoton Bio"")",False,False,False,False,True
26239,"Ватні палички косметичні ""Zeffir"" (Cosmetic cotton swabs ""Zeffir"")",False,True,False,False,False
26240,МАСАЖНА ОЛІЯ (Massage oil),False,False,False,False,True
26241,ОЛІЯ НАТУРАЛЬНА КОСМЕТИЧНА МАСАЖНА ДЛЯ ПІДТРИМАННЯ ПРУЖНОСТІ ШКІРИ (OIL NATURAL COSMETIC MASSAGE TO SUPPORTING SKIN FIRMNESS),False,True,False,False,False
26242,"КОКОСОВА ОЛІЯ КОСМЕТИЧНА ДЛЯ МАСАЖУ (OIL COSMETIC ""COCNUT OIL"" FOR MASSAGE)",False,True,False,False,False
26243,Олія масажна (Massage oil),False,False,False,False,True
26244,Олія масажна (Massage oil),False,False,False,False,True
26245,"Сік тм ""Карапуз"" яблучний освітлений відновлений для дитячого харчування (Apple juice tm ""Karapuz"" bright restored for children)",False,False,False,False,True
26246,БИНТ МЕДИЧНИЙ ЕЛАСТИЧНИЙ ELAST (Band Elastic MEDical ELAST),False,False,True,False,False
26247,БИНТ ЕЛАСТИЧНИЙ МЕДИЧНИЙ (Elastic band MEDICAL),False,False,True,False,False
26248,БИНТ МЕДИЧНИЙ ЕЛАСТИЧНО ФІКСУЮЧИЙ MEDRULL ULTRA-CREPP (MEDRULL MEDICAL ELASTIC CONFORMING BANDAGE ULTRA-CREPP),False,False,True,False,False
26249,БИНТ ЕЛАСТИЧНИЙ МЕДИЧНИЙ З ДВОМА АЛЮМІНІЄВИМИ КЛІПСАМИ-ЗАСТІБКАМИ (ELASTIC BANDAGE WIRTH TWO ALUMINUM CLIPS),False,False,True,False,False
26250,БИНТ МЕДИЧНИЙ ЕЛАСТИЧНИЙ (BANDAGE MEDICAL ELASTIC),False,False,True,False,False
26251,"Рукавички оглядові ""Волес"" латексні припудрені нестерильні (Latex examination gloves ""Волес"" powdered unsterile)",False,False,True,False,False
26252,Рукавички оглядові латексні MedTouch Standard текстуровані без пудри нестерильні (Latex examination gloves MedTouch Standard textured powder-free non-sterile),False,False,True,False,False
26253,Рукавички оглядові латексні MedTouch Standard опудрені нестерильні (Latex examination gloves MedTouch Standart powdered non-sterile),False,False,True,False,False
26254,РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ MUMU НЕОПУДРЕНІ (GLOVES LATEX GLOVES MUMU UNSUDEED),False,False,True,False,False
26255,РУКАВИЧКИ ОГЛЯДОВІ ЛАТЕКСНІ ОПУДРЕНІ НЕСТЕРИЛЬНІ (GLOVES EXAMINATION LATEX POWDERED NONSTERILE),False,False,True,False,False
26256,Рукавички оглядові латексні припудрені нестерильні MP Medplast (Gloves examination latex powdered nonsterile MP Medplast),False,False,True,False,False
26257,БАНДАЖ ДЛЯ ПРОМЕНЕВО-ЗАП'ЯСТНОГО СУГЛОБУ (BANDAGE),False,False,False,False,True
26258,БАНДАЖ НА ПРОМЕНЕВО-ЗАП'ЯСТКОВИЙ СУГЛОБ ЕЛАСТИЧНИЙ MEDTEXTILE (BANDAGE FOR WRIST MEDTEXTILE),False,False,False,False,True
26259,БАНДАЖ ДЛЯ ЗАП'ЯСТЯ УНІВЕРСАЛЬНИЙ WELLCARE (UNIVERSAL WRIST ВRACE WELLCARE),False,False,False,False,True
26260,БАНДАЖ НА ПРОМЕНЕВОЗАП'ЯСНИЙ СУГЛОБ ЕЛАСТИЧНИЙ тм DR. FREI (BANDAGE ON WRIST JOINT FLEX tm DR. FREI),False,False,False,False,True
26261,"Добавка дієтична ""Аптека природи"" ® №30 ""Пустирник (Кропива собача)"" (""Pharmacy of nature"" №30 ""Motherwort"")",False,False,False,False,True
26262,"Фіточай ""Золота лінія здоров'я"" ""Трава кропиви собачої"" (Fitotea ""Golden line of health"" ""Motherwort"")",False,False,False,False,True
26263,Пустирника трава (Herba Leonuri),False,False,False,False,True
26264,Пустирник (Motherwort),False,False,False,False,True
26265,"КРАПЛІ ""ПУСТИРНИК"" (DROPS ""MOTHERWORT"")",False,False,False,False,True
26266,Пустирник (Motherwort),False,False,False,False,True
26267,Пустирник (Herba Leonuri),False,False,False,False,True
26268,Пустирника трава (Herba Leonuri),True,False,False,False,False
26269,Пустирника трава (Herba Leonuri),True,False,False,False,False
26270,Пустирника трава (Herba Leonuri),True,False,False,False,False
26271,Пустирник-Вішфа (Leonurus-Vishpha),True,False,False,False,False
26272,"МАСЛО ""ЛАБОРАТОРІЯ-ЕФЕКТ"" ДЛЯ ІНТЕНСИВНОЇ ЗАСМАГИ (OIL ""LABORATORIA-EFFECT"" FOR INTENSIVE TAN)",False,False,False,False,True
26273,"ОЛІЯ ДЛЯ ІНТЕНСИВНОЇ ЗАСМАГИ ""АФРИКАНСЬКА АРГАНА"" SPF-10",False,False,False,False,True
26274,"МАСЛО 2 В 1 ДЛЯ АКТИВНОЇ ЗАСМАГИ ""ПАНТЕНОЛ"" (OIL 2 IN 1 FOR ACTIVE TAN)",False,False,False,False,True
26275,"МАСЛО ДЛЯ БЕЗПЕЧНОЇ ЗАСМАГИ SPF-30 ""ВИСОКИЙ ЗАХИСТ"" (OIL SAFE TANNING SPF-30 ""HIGH PROTECTION"")",False,False,False,False,True
26276,"ОЛІЯ ДЛЯ БЕЗПЕЧНОЇ ЗАСМАГИ ""ГАВАЙСЬКИЙ КОКОС"" (OIL FOR SAFE TANNING ""HAWAIIAN COCONUT"")",False,False,False,False,True
26277,МАСЛО-СПРЕЙ L'ABBRONZATO ДЛЯ ЗАКРІПЛЕННЯ ЗАСМАГИ (L'ABBRONZATO SPRAY OIL FOR CURING TAN),False,False,False,False,True
26278,ОЛІЯ ДЛЯ ЗАСМАГИ (TANNING OIL),False,False,False,False,True
26279,Модафініл-НКС,True,False,False,False,False
26280,Оксиназал,False,False,False,False,True
26281,Парацетамол-Новофарм,False,False,False,False,True
26282,Хепілор (Happylor),False,False,False,False,True
26283,Стреснол Преміум (Stresnol Premium),False,False,False,False,True
26284,"ТОНІК ДЛЯ ОБЛИЧЧЯ ""ЗЕЛЕНА АПТЕКА"" ""РОЗОВА ВОДА ТА МИГДАЛЬНА ОЛІЯ"" (FACIAL TONIC ""GREEN PHARMACY"" ""ROSE WATER AND ALMOND OIL"")",False,True,False,False,False
26285,"ТОНІК ДЛЯ ОБЛИЧЧЯ ""ЗЕЛЕНА АПТЕКА"" ""РОМАШКА ТА ПРОТЕЇНИ БАВОВНИ"" (FACIAL TONIC ""GREEN PHARMACY"" ""DAISY AND COTTON PROTEINS"")",False,True,False,False,False
26286,"ТОНІК ДЛЯ ОБЛИЧЧЯ ""ЗЕЛЕНА АПТЕКА"" ""ШАВЛІЯ ТА АЇР"" (FACIAL TONIC ""GREEN PHARMACY"" ""SAGE AND CALAMUS"")",False,True,False,False,False
26287,"ТОНІК ДЛЯ ОБЛИЧЧЯ ""ЗЕЛЕНА АПТЕКА"" ""ЗЕЛЕНИЙ ЧАЙ"" (FACIAL TONIC ""GREEN PHARMACY"" ""GREEN TEA"")",False,True,False,False,False
26288,"ТОНІК ДЛЯ ОБЛИЧЧЯ ""MARIE FRESH COSMETICS"" (FACE TONIC ""MARIE FRESH COSMETICS"")",False,True,False,False,False
26289,ТОНІК ДЛЯ ОБЛИЧЧЯ тм BEAUTYDERM (FACE TONIC тм BEAUTYDERM),False,True,False,False,False
26290,"ТОНІК ДЛЯ ОБЛИЧЧЯ тм ""ЯКА"" (FACE TONIC TM ""YAKA"")",False,True,False,False,False
26291,"Тонік для обличчя ""I love rice"" (Tonic for face ""I love rice"")",False,True,False,False,False
26292,"Тонік для обличчя ""Naobay Origin"" (Facial toner ""Naobay Origin"")",False,True,False,False,False
26293,"Тонік для обличчя ""Naobay Detox"" (Facial toner ""Naobay Detox"")",False,True,False,False,False
26294,"Тонік для обличчя з розмарином серії ""AROMATICA"" (Face tonic with rosemary series ""AROMATICA"")",False,True,False,False,False
26295,"Тонік для обличчя матуючий тм ""AROMACODE"" (Аромакод) (Tonic for face matting tm ""AROMACODE"")",False,True,False,False,False
26296,"Тонік для обличчя заспокійливий тм ""AROMACODE"" (Аромакод) (Tonic for face calming tm ""AROMACODE"")",False,True,False,False,False
26297,"Тонік для обличчя зволожуючий тм ""AROMACODE"" (Аромакод) (Tonic for face moisturizing tm ""AROMACODE"")",False,True,False,False,False
26298,"Тонік для обличчя освіжаючий тм ""AROMACODE"" (Аромакод) (Tonic for face refreshing tm ""AROMACODE"")",False,True,False,False,False
26299,Зубна паста Кін (Kin) Ortho ортодонтична (Kin Ortho orthodontic toothpaste),False,False,False,False,True
26300,ПУЛЬСОКСИМЕТР CMS50B (PULSE OXIMETER CMS50B),False,False,True,False,False
26301,ПУЛЬСОКСИМЕТР YIMI LIFE (PULSE OXIMETER YIMI LIFE),False,False,True,False,False
26302,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26303,ПУЛЬСОКСИМЕТР CMS50C (PULSE OXIMETER CMS50C),False,False,True,False,False
26304,ПУЛЬСОКСИМЕТР GAMMA (PULSE OXIMETER GAMMA),False,False,True,False,False
26305,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26306,ПУЛЬСОКСИМЕТР PROMEDICA (PULSEOXYMETER PROMEDICA),False,False,True,False,False
26307,ПУЛЬСОКСИМЕТР LINKE (PULSE OXIMETER LINKE),False,False,True,False,False
26308,ПУЛЬСОКСИМЕТР FS20C (PULSE OXIMETER FS20C),False,False,True,False,False
26309,ПУЛЬСОКСИМЕТР ПАЛЬЧИКОВИЙ (Finger Pulse Oximeter),False,False,True,False,False
26310,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26311,ПУЛЬСОКСИМЕТР OLV-80A (PULSE OXIMETER OLV-80A),False,False,True,False,False
26312,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26313,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26314,ПУЛЬСОКСИМЕТР FINGERTIP PULSE OXIMETER (FINGERTIP PULSE OXIMETER),False,False,True,False,False
26315,ПУЛЬСОКСИМЕТР FINGERTIP PULSE OXIMETER (FINGERTIP PULSE OXIMETER),False,False,True,False,False
26316,ПУЛЬСОКСИМЕТР (PULSE OXIMETER),False,False,True,False,False
26317,"ПУЛЬСОКСИМЕТР ""BEURER"" (PULSE OXIMETER ""BEURER"")",False,False,True,False,False
26318,Пульсоксиметр LK87/88 (Pulse Oximeter LK87/88),False,False,True,False,False
26319,Пульсоксиметр OROMED ORO-PULSE BLACK (Pulse Oximeter OROMED ORO-PULSE BLACK),False,False,True,False,False
26320,"ПЮРЕ тм ""МАЛЯТКО"" ЯБЛУКО (PURE ""MALYATKO"" APPLE)",False,False,False,False,True
26321,"ПЮРЕ тм ""МАЛЯТКО"" ЯБЛУКО-ГАРБУЗ (PURE ""MALYATKO"" APPLE-PUMPKIN)",False,False,False,False,True
26322,"ПЮРЕ тм ""МАЛЯТКО"" ЯБЛУКО-АБРИКОС (PURE ""MALYATKO"" APPLE-APRICOT)",False,False,False,False,True
26323,"ПЮРЕ тм ""МАЛЯТКО"" МОРКВА-ГАРБУЗ-ЯБЛУКО (PURE ""MALYATKO""CARROT-PUMPKIN-APPLE)",False,False,False,False,True
26324,"ПЮРЕ тм ""МАЛЯТКО"" ПЕРСИК (PURE ""MALYATKO"" PEACH)",False,False,False,False,True
26325,"ПЮРЕ тм ""МАЛЯТКО"" СЛИВА (PURE ""MALYATKO"" PLUM)",False,False,False,False,True
26326,"ПЮРЕ тм ""МАЛЯТКО"" ЯБЛУКО-ГРУША (PURE ""MALYATKO"" APPLE-PEAR)",False,False,False,False,True
26327,"ПЮРЕ тм ""МАЛЯТКО"" ЧОРНОСЛИВ (PURRE ""MALYATKO"" DAMSON)",False,False,False,False,True
26328,"ПЮРЕ тм ""МАЛЯТКО"" ЯБЛУКО-ПЕРСИК (PURE ""MALYATKO"" APPLE-PEACH)",False,False,False,False,True
26329,БАХІЛИ ПОЛІЕТИЛЕНОВІ (SHOE COVERS POLYETHYLENE),False,False,False,False,True
26330,БАХІЛИ ПОЛІЕТИЛЕНОВІ ОДНОРАЗОВІ (SHOE COVERS POLYETHYLENE DISPOSABLE),False,False,False,False,True
26331,БАХІЛИ ПОЛІЕТИЛЕНОВІ (POLYETHYLENE SHOES),False,False,False,False,True
26332,БАХІЛИ ПОЛІЕТИЛЕНОВІ VG Сare НЕСТЕРИЛЬНІ (OVERALLS POLYETHYLENE VG CARE NON-STERILE),False,False,False,False,True
26333,БАХІЛИ ПОЛІЕТИЛЕНОВІ (SHOE COVERS POLYETHYLENE),False,False,False,False,True
26334,БАХІЛИ ОДНОРАЗОВІ ПОЛІЕТИЛЕНОВІ (SHOE COVERS POLYETHYLENE DISPOSABLE),False,False,False,False,True
26335,БАХІЛИ ПОЛІЕТИЛЕНОВІ (SHOE COVERS POLYETHYLENE),False,False,False,False,True
26336,Бахіли поліетиленові (Shoe covers polyethylen),False,False,False,False,True
26337,ОЛІЯ ЕФІРНА СОСНИ АЛЬПІЙСЬКОЇ (ALPINE PINE ESSENTIAL OIL),False,False,False,False,True
26338,ОЛІЯ ЕФІРНА СОСНИ СИБІРСЬКОЇ (Siberian pine Essential oil),False,False,False,False,True
26339,ОЛІЯ СОСНИ (PINE OIL),False,False,False,False,True
26340,Олія ефірна соснова (Oil essential pine),False,False,False,False,True
26341,Шприц інсуліновий (Insulinic syringe),False,False,True,False,False
26342,ШПРИЦ ІНСУЛІНОВИЙ ОДНОРАЗОВОГО ЗАСТОСУВАННЯ (SYRINGE ISULIN DISPOSABLE),False,False,True,False,False
26343,ШПРИЦ ІНСУЛІНОВИЙ СТЕРИЛЬНИЙ (Syringe insulin sterile),False,False,True,False,False
26344,Шприц стерильний одноразовий інсуліновий (Syringe insulin sterile),False,False,True,False,False
26345,ШПРИЦ ІНСУЛІНОВИЙ CHIRANA (INSULIN SYRINGE CHIRANA),False,False,True,False,False
26346,Олія ефірна лимонна (Oil essential lemon),False,False,False,False,True
26347,ОЛІЯ ЛИМОНУ (LEMON OIL),False,False,False,False,True
